TVDSS,SV,DEN,SV_1,SV_NEW
2462.261,7130.742,2.517551,8088.323309,8080.078331
2462.387,7131.131,2.517561,8088.774528,8080.52909
2462.514,7131.52,2.517572,8089.22933,8080.983429
2462.64,7131.909,2.517582,8089.680553,8081.434192
2462.766,7132.3,2.517592,8090.131778,8081.884956
2462.893,7132.69,2.517603,8090.586586,8082.339301
2463.019,7133.082,2.517613,8091.037814,8082.790069
2463.145,7133.475,2.517624,8091.489045,8083.24084
2463.271,7133.866,2.517634,8091.940277,8083.691612
2463.398,7134.257,2.517644,8092.395092,8084.145964
2463.524,7134.649,2.517655,8092.846328,8084.59674
2463.65,7135.041,2.517665,8093.297566,8085.047517
2463.777,7135.434,2.517675,8093.752387,8085.501875
2463.903,7135.826,2.517686,8094.203628,8085.952656
2464.029,7136.217,2.517696,8094.654872,8086.40344
2464.156,7136.61,2.517707,8095.109698,8086.857803
2464.282,7137.002,2.517717,8095.560946,8087.30859
2464.408,7137.394,2.517727,8096.012195,8087.759379
2464.534,7137.786,2.517738,8096.463445,8088.21017
2464.661,7138.178,2.517748,8096.91828,8088.66454
2464.787,7138.57,2.517758,8097.369534,8089.115335
2464.913,7138.961,2.517769,8097.82079,8089.566131
2465.04,7139.351,2.517779,8098.27563,8090.020507
2465.166,7139.741,2.51779,8098.72689,8090.471307
2465.292,7140.132,2.5178,8099.178152,8090.922109
2465.419,7140.532,2.51781,8099.632998,8091.376491
2465.545,7140.939,2.517821,8100.084263,8091.827297
2465.671,7141.356,2.517831,8100.535531,8092.278104
2465.798,7141.776,2.517841,8100.990382,8092.732492
2465.924,7142.192,2.517852,8101.441653,8093.183303
2466.05,7142.602,2.517862,8101.892926,8093.634116
2466.177,7143.008,2.517873,8102.347783,8094.088509
2466.303,7143.41,2.517883,8102.79906,8094.539326
2466.429,7143.812,2.517893,8103.250339,8094.990145
2466.555,7144.216,2.517904,8103.701619,8095.440965
2466.682,7144.622,2.517914,8104.156483,8095.895366
2466.808,7145.026,2.517924,8104.607768,8096.34619
2466.934,7145.432,2.517935,8105.059054,8096.797016
2467.061,7145.839,2.517945,8105.513923,8097.251422
2467.187,7146.25,2.517955,8105.965213,8097.702252
2467.313,7146.665,2.517966,8106.416505,8098.153084
2467.439,7147.082,2.517976,8106.867799,8098.603917
2467.566,7147.496,2.517987,8107.322676,8099.058331
2467.692,7147.904,2.517997,8107.773973,8099.509168
2467.818,7148.307,2.518007,8108.225272,8099.960007
2467.945,7148.708,2.518018,8108.680155,8100.414426
2468.071,7149.112,2.518028,8109.131458,8100.865269
2468.197,7149.517,2.518038,8109.582763,8101.316114
2468.323,7149.923,2.518049,8110.034069,8101.76696
2468.45,7150.33,2.518059,8110.48896,8102.221387
2468.576,7150.735,2.51807,8110.94027,8102.672237
2468.702,7151.143,2.51808,8111.391582,8103.123089
2468.829,7151.546,2.51809,8111.846478,8103.577521
2468.955,7151.941,2.518101,8112.297794,8104.028377
2469.081,7152.328,2.518111,8112.749112,8104.479235
2469.208,7152.708,2.518121,8113.204013,8104.933673
2469.334,7153.088,2.518131,8113.655335,8105.384534
2469.46,7153.472,2.518142,8114.106658,8105.835397
2469.587,7153.864,2.518152,8114.561565,8106.289841
2469.713,7154.259,2.518163,8115.012892,8106.740708
2469.839,7154.653,2.518173,8115.464221,8107.191576
2469.966,7155.043,2.518183,8115.919134,8107.646025
2470.092,7155.433,2.518194,8116.370466,8108.096898
2470.218,7155.824,2.518204,8116.821801,8108.547772
2470.344,7156.217,2.518214,8117.273137,8108.998648
2470.471,7156.61,2.518225,8117.728057,8109.453105
2470.597,7157.001,2.518235,8118.179397,8109.903985
2470.723,7157.393,2.518245,8118.630739,8110.354867
2470.85,7157.782,2.518256,8119.085665,8110.809329
2470.976,7158.169,2.518266,8119.53701,8111.260214
2471.102,7158.554,2.518276,8119.988358,8111.711101
2471.229,7158.937,2.518287,8120.443289,8112.165569
2471.355,7159.317,2.518297,8120.89464,8112.61646
2471.481,7159.697,2.518308,8121.345993,8113.067353
2471.607,7160.076,2.518318,8121.797348,8113.518248
2471.734,7160.455,2.518328,8122.252287,8113.972723
2471.86,7160.835,2.518339,8122.703646,8114.423621
2471.986,7161.216,2.518349,8123.155006,8114.874522
2472.113,7161.595,2.518359,8123.60995,8115.329002
2472.239,7161.976,2.51837,8124.061315,8115.779907
2472.365,7162.357,2.51838,8124.512681,8116.230812
2472.491,7162.74,2.51839,8124.964048,8116.68172
2472.618,7163.125,2.518401,8125.419,8117.136208
2472.744,7163.51,2.518411,8125.870372,8117.58712
2472.87,7163.895,2.518421,8126.321745,8118.038033
2472.997,7164.28,2.518432,8126.776703,8118.492527
2473.123,7164.665,2.518442,8127.22808,8118.943444
2473.249,7165.049,2.518452,8127.679459,8119.394363
2473.376,7165.436,2.518463,8128.134422,8119.848862
2473.502,7165.828,2.518473,8128.585805,8120.299785
2473.628,7166.235,2.518483,8129.037189,8120.750709
2473.755,7166.657,2.518494,8129.492158,8121.205214
2473.881,7167.09,2.518504,8129.943546,8121.656142
2474.007,7167.527,2.518514,8130.394936,8122.107072
2474.134,7167.967,2.518525,8130.849911,8122.561582
2474.26,7168.399,2.518535,8131.301304,8123.012516
2474.386,7168.823,2.518546,8131.7527,8123.463452
2474.512,7169.233,2.518556,8132.204098,8123.914389
2474.639,7169.633,2.518566,8132.659079,8124.368907
2474.765,7170.029,2.518577,8133.110481,8124.819848
2474.891,7170.432,2.518587,8133.561884,8125.270791
2475.018,7170.839,2.518597,8134.016871,8125.725315
2475.144,7171.249,2.518608,8134.468278,8126.176262
2475.27,7171.653,2.518618,8134.919687,8126.62721
2475.396,7172.048,2.518628,8135.371097,8127.07816
2475.523,7172.438,2.518639,8135.826092,8127.532691
2475.649,7172.83,2.518649,8136.277506,8127.983646
2475.775,7173.221,2.518659,8136.728922,8128.434601
2475.902,7173.615,2.51867,8137.183923,8128.889138
2476.028,7174.008,2.51868,8137.635343,8129.340098
2476.154,7174.399,2.51869,8138.086764,8129.791059
2476.281,7174.786,2.518701,8138.54177,8130.245602
2476.407,7175.17,2.518711,8138.993196,8130.696567
2476.533,7175.548,2.518721,8139.444623,8131.147534
2476.659,7175.923,2.518732,8139.896052,8131.598502
2476.786,7176.296,2.518742,8140.351066,8132.053052
2476.912,7176.67,2.518752,8140.802498,8132.504025
2477.038,7177.046,2.518763,8141.253933,8132.954999
2477.165,7177.424,2.518773,8141.708952,8133.409555
2477.291,7177.804,2.518783,8142.16039,8133.860533
2477.417,7178.184,2.518794,8142.61183,8134.311513
2477.544,7178.564,2.518804,8143.066855,8134.766074
2477.67,7178.942,2.518814,8143.518299,8135.217057
2477.796,7179.322,2.518825,8143.969745,8135.668043
2477.923,7179.711,2.518835,8144.424775,8136.122609
2478.049,7180.112,2.518845,8144.876225,8136.573598
2478.175,7180.526,2.518856,8145.327676,8137.02459
2478.302,7180.946,2.518866,8145.782712,8137.479162
2478.428,7181.371,2.518876,8146.234167,8137.930156
2478.554,7181.8,2.518887,8146.685624,8138.381153
2478.68,7182.233,2.518897,8147.137082,8138.832151
2478.807,7182.668,2.518907,8147.592126,8139.286731
2478.933,7183.106,2.518918,8148.043588,8139.737733
2479.059,7183.543,2.518928,8148.495052,8140.188737
2479.186,7183.977,2.518938,8148.950101,8140.643322
2479.312,7184.404,2.518949,8149.401569,8141.09433
2479.438,7184.832,2.518959,8149.853039,8141.54534
2479.564,7185.259,2.518969,8150.304511,8141.996351
2479.691,7185.687,2.51898,8150.759567,8142.450944
2479.817,7186.109,2.51899,8151.211042,8142.901959
2479.943,7186.525,2.519,8151.66252,8143.352976
2480.07,7186.941,2.519011,8152.117582,8143.807574
2480.196,7187.357,2.519021,8152.569063,8144.258595
2480.322,7187.774,2.519031,8153.020545,8144.709617
2480.448,7188.193,2.519042,8153.47203,8145.160642
2480.575,7188.614,2.519052,8153.9271,8145.615247
2480.701,7189.038,2.519062,8154.378588,8146.066275
2480.827,7189.464,2.519072,8154.830078,8146.517305
2480.954,7189.891,2.519083,8155.285153,8146.971916
2481.08,7190.314,2.519093,8155.736647,8147.42295
2481.206,7190.735,2.519103,8156.188142,8147.873985
2481.333,7191.146,2.519114,8156.643223,8148.328602
2481.459,7191.551,2.519124,8157.094723,8148.779641
2481.585,7191.957,2.519134,8157.546224,8149.230682
2481.712,7192.366,2.519145,8158.00131,8149.685305
2481.838,7192.772,2.519155,8158.452815,8150.136349
2481.964,7193.175,2.519165,8158.904322,8150.587396
2482.091,7193.579,2.519176,8159.359414,8151.042024
2482.217,7193.981,2.519186,8159.810924,8151.493074
2482.343,7194.387,2.519196,8160.262436,8151.944126
2482.469,7194.797,2.519207,8160.71395,8152.39518
2482.596,7195.208,2.519217,8161.16905,8152.849815
2482.722,7195.619,2.519227,8161.620568,8153.300873
2482.848,7196.03,2.519238,8162.072087,8153.751932
2482.975,7196.44,2.519248,8162.527193,8154.206574
2483.101,7196.85,2.519258,8162.978716,8154.657637
2483.227,7197.261,2.519269,8163.430241,8155.108702
2483.354,7197.671,2.519279,8163.885352,8155.563348
2483.48,7198.082,2.519289,8164.336881,8156.014417
2483.606,7198.494,2.519299,8164.788411,8156.465487
2483.732,7198.906,2.51931,8165.239944,8156.91656
2483.859,7199.312,2.51932,8165.695062,8157.371214
2483.985,7199.715,2.51933,8166.146598,8157.82229
2484.111,7200.116,2.519341,8166.598137,8158.273368
2484.238,7200.52,2.519351,8167.05326,8158.728028
2484.364,7200.93,2.519361,8167.504802,8159.179109
2484.49,7201.343,2.519372,8167.956346,8159.630193
2484.616,7201.753,2.519382,8168.407891,8160.081278
2484.743,7202.161,2.519392,8168.863022,8160.535945
2484.869,7202.568,2.519403,8169.314572,8160.987034
2484.995,7202.977,2.519413,8169.766123,8161.438125
2485.122,7203.386,2.519423,8170.22126,8161.892797
2485.248,7203.792,2.519433,8170.672814,8162.343892
2485.374,7204.194,2.519444,8171.124371,8162.794988
2485.501,7204.593,2.519454,8171.579513,8163.249667
2485.627,7204.987,2.519464,8172.031073,8163.700766
2485.753,7205.377,2.519475,8172.482636,8164.151868
2485.88,7205.769,2.519485,8172.937783,8164.606552
2486.006,7206.161,2.519495,8173.389349,8165.057658
2486.132,7206.552,2.519506,8173.840917,8165.508765
2486.259,7206.945,2.519516,8174.296071,8165.963455
2486.385,7207.336,2.519526,8174.747642,8166.414566
2486.511,7207.725,2.519536,8175.199215,8166.865679
2486.637,7208.113,2.519547,8175.65079,8167.316793
2486.764,7208.5,2.519557,8176.105951,8167.77149
2486.89,7208.888,2.519567,8176.55753,8168.222609
2487.016,7209.277,2.519578,8177.00911,8168.673729
2487.143,7209.667,2.519588,8177.464277,8169.128432
2487.269,7210.058,2.519598,8177.915861,8169.579556
2487.395,7210.448,2.519608,8178.367447,8170.030681
2487.521,7210.84,2.519619,8178.819035,8170.481809
2487.648,7211.23,2.519629,8179.274209,8170.936519
2487.774,7211.621,2.519639,8179.725801,8171.38765
2487.9,7212.01,2.51965,8180.177394,8171.838783
2488.027,7212.4,2.51966,8180.632574,8172.293499
2488.153,7212.792,2.51967,8181.084171,8172.744636
2488.279,7213.184,2.519681,8181.53577,8173.195775
2488.406,7213.577,2.519691,8181.990955,8173.650496
2488.532,7213.972,2.519701,8182.442558,8174.101638
2488.658,7214.363,2.519711,8182.894163,8174.552782
2488.784,7214.754,2.519722,8183.345769,8175.003928
2488.911,7215.146,2.519732,8183.800962,8175.458657
2489.037,7215.537,2.519742,8184.252572,8175.909807
2489.163,7215.926,2.519753,8184.704184,8176.360958
2489.29,7216.312,2.519763,8185.159382,8176.815692
2489.416,7216.694,2.519773,8185.610997,8177.266848
2489.542,7217.076,2.519783,8186.062615,8177.718005
2489.669,7217.462,2.519794,8186.517819,8178.172744
2489.795,7217.852,2.519804,8186.96944,8178.623905
2489.921,7218.244,2.519814,8187.421063,8179.075068
2490.048,7218.641,2.519825,8187.876272,8179.529813
2490.174,7219.039,2.519835,8188.327899,8179.980979
2490.3,7219.438,2.519845,8188.779527,8180.432148
2490.427,7219.837,2.519855,8189.234742,8180.886898
2490.553,7220.238,2.519866,8189.686374,8181.33807
2490.679,7220.637,2.519876,8190.138008,8181.789244
2490.805,7221.034,2.519886,8190.589644,8182.240419
2490.932,7221.432,2.519897,8191.044867,8182.695178
2491.058,7221.833,2.519907,8191.496506,8183.146357
2491.184,7222.235,2.519917,8191.948148,8183.597538
2491.311,7222.641,2.519928,8192.403376,8184.052302
2491.437,7223.047,2.519938,8192.855021,8184.503487
2491.563,7223.452,2.519948,8193.306668,8184.954673
2491.689,7223.851,2.519958,8193.758317,8185.405862
2491.816,7224.246,2.519969,8194.213552,8185.860633
2491.942,7224.639,2.519979,8194.665204,8186.311825
2492.068,7225.027,2.519989,8195.116859,8186.763019
2492.195,7225.415,2.52,8195.5721,8187.217796
2492.321,7225.798,2.52001,8196.023758,8187.668994
2492.447,7226.179,2.52002,8196.475418,8188.120193
2492.573,7226.561,2.52003,8196.927079,8188.571394
2492.7,7226.945,2.520041,8197.382328,8189.026179
2492.826,7227.33,2.520051,8197.833993,8189.477384
2492.952,7227.712,2.520061,8198.28566,8189.92859
2493.079,7228.094,2.520072,8198.740914,8190.38338
2493.205,7228.474,2.520082,8199.192585,8190.834591
2493.331,7228.855,2.520092,8199.644258,8191.285803
2493.458,7229.239,2.520102,8200.099518,8191.740599
2493.584,7229.626,2.520113,8200.551194,8192.191815
2493.71,7230.018,2.520123,8201.002872,8192.643033
2493.837,7230.415,2.520133,8201.458137,8193.097833
2493.963,7230.815,2.520143,8201.909819,8193.549055
2494.089,7231.216,2.520154,8202.361503,8194.000278
2494.216,7231.619,2.520164,8202.816774,8194.455085
2494.342,7232.021,2.520174,8203.268461,8194.906312
2494.468,7232.422,2.520185,8203.720151,8195.357541
2494.594,7232.821,2.520195,8204.171842,8195.808772
2494.721,7233.216,2.520205,8204.62712,8196.263586
2494.847,7233.609,2.520215,8205.078815,8196.71482
2494.973,7234,2.520226,8205.530512,8197.166057
2495.1,7234.39,2.520236,8205.985795,8197.620876
2495.226,7234.78,2.520246,8206.437496,8198.072116
2495.352,7235.169,2.520256,8206.889198,8198.523358
2495.479,7235.558,2.520267,8207.344487,8198.978183
2495.605,7235.947,2.520277,8207.796193,8199.429428
2495.731,7236.338,2.520287,8208.247901,8199.880676
2495.857,7236.734,2.520298,8208.69961,8200.331925
2495.984,7237.131,2.520308,8209.154907,8200.786757
2496.11,7237.522,2.520318,8209.60662,8201.23801
2496.236,7237.906,2.520328,8210.058335,8201.689265
2496.363,7238.293,2.520339,8210.513638,8202.144103
2496.489,7238.695,2.520349,8210.965356,8202.595361
2496.615,7239.113,2.520359,8211.417077,8203.046621
2496.741,7239.539,2.520369,8211.8688,8203.497883
2496.868,7239.967,2.52038,8212.324109,8203.952729
2496.994,7240.391,2.52039,8212.775835,8204.403994
2497.12,7240.811,2.5204,8213.227563,8204.855262
2497.247,7241.23,2.52041,8213.682878,8205.310113
2497.373,7241.65,2.520421,8214.13461,8205.761384
2497.499,7242.074,2.520431,8214.586344,8206.212657
2497.626,7242.5,2.520441,8215.041664,8206.667514
2497.752,7242.926,2.520452,8215.493402,8207.118791
2497.878,7243.356,2.520462,8215.945141,8207.570069
2498.005,7243.789,2.520472,8216.400467,8208.024931
2498.131,7244.213,2.520482,8216.85221,8208.476213
2498.257,7244.619,2.520493,8217.303954,8208.927498
2498.384,7245.013,2.520503,8217.759286,8209.382365
2498.51,7245.4,2.520513,8218.211034,8209.833653
2498.636,7245.786,2.520523,8218.662784,8210.284943
2498.762,7246.174,2.520534,8219.114536,8210.736234
2498.889,7246.559,2.520544,8219.569876,8211.191109
2499.015,7246.942,2.520554,8220.021631,8211.642404
2499.141,7247.324,2.520564,8220.473389,8212.093701
2499.268,7247.708,2.520575,8220.928733,8212.548582
2499.394,7248.096,2.520585,8221.380495,8212.999882
2499.52,7248.488,2.520595,8221.832257,8213.451185
2499.646,7248.882,2.520605,8222.284022,8213.902489
2499.773,7249.276,2.520616,8222.739374,8214.357377
2499.899,7249.673,2.520626,8223.191143,8214.808685
2500.025,7250.073,2.520636,8223.642913,8215.259995
2500.152,7250.483,2.520646,8224.098271,8215.714888
2500.278,7250.906,2.520657,8224.550045,8216.166202
2500.404,7251.336,2.520667,8225.001821,8216.617517
2500.531,7251.768,2.520677,8225.457184,8217.072416
2500.657,7252.191,2.520687,8225.908963,8217.523735
2500.783,7252.606,2.520698,8226.360745,8217.975056
2500.909,7253.014,2.520708,8226.812528,8218.426379
2501.036,7253.416,2.520718,8227.267899,8218.881285
2501.162,7253.813,2.520728,8227.719685,8219.332611
2501.288,7254.212,2.520739,8228.171474,8219.78394
2501.415,7254.615,2.520749,8228.62685,8220.238852
2501.541,7255.018,2.520759,8229.078643,8220.690183
2501.667,7255.42,2.520769,8229.530437,8221.141517
2501.794,7255.819,2.52078,8229.985819,8221.596435
2501.92,7256.216,2.52079,8230.437617,8222.047772
2502.046,7256.612,2.5208,8230.889416,8222.499111
2502.173,7257.011,2.52081,8231.344804,8222.954034
2502.299,7257.413,2.520821,8231.796607,8223.405377
2502.425,7257.817,2.520831,8232.248412,8223.856722
2502.552,7258.225,2.520841,8232.703805,8224.31165
2502.678,7258.631,2.520851,8233.155614,8224.762999
2502.804,7259.034,2.520862,8233.607425,8225.214349
2502.93,7259.435,2.520872,8234.059237,8225.665701
2503.057,7259.835,2.520882,8234.514638,8226.120637
2503.183,7260.237,2.520892,8234.966454,8226.571993
2503.309,7260.643,2.520903,8235.418272,8227.02335
2503.436,7261.053,2.520913,8235.873678,8227.478292
2503.562,7261.465,2.520923,8236.3255,8227.929653
2503.688,7261.879,2.520933,8236.777323,8228.381016
2503.814,7262.286,2.520944,8237.229149,8228.832381
2503.941,7262.686,2.520954,8237.684562,8229.28733
2504.067,7263.078,2.520964,8238.136391,8229.738698
2504.193,7263.466,2.520974,8238.588222,8230.190069
2504.32,7263.848,2.520984,8239.043641,8230.645023
2504.446,7264.233,2.520995,8239.495475,8231.096397
2504.572,7264.616,2.521005,8239.947312,8231.547773
2504.698,7264.998,2.521015,8240.39915,8231.999151
2504.825,7265.381,2.521025,8240.854576,8232.454113
2504.951,7265.765,2.521036,8241.306418,8232.905494
2505.077,7266.146,2.521046,8241.758262,8233.356877
2505.204,7266.529,2.521056,8242.213693,8233.811845
2505.33,7266.909,2.521066,8242.665541,8234.263231
2505.456,7267.29,2.521077,8243.11739,8234.71462
2505.583,7267.671,2.521087,8243.572827,8235.169593
2505.709,7268.052,2.521097,8244.02468,8235.620986
2505.835,7268.436,2.521107,8244.476535,8236.07238
2505.962,7268.827,2.521118,8244.931978,8236.527358
2506.088,7269.235,2.521128,8245.383837,8236.978756
2506.214,7269.658,2.521138,8245.835697,8237.430156
2506.341,7270.091,2.521148,8246.291145,8237.88514
2506.467,7270.528,2.521159,8246.743009,8238.336543
2506.593,7270.964,2.521169,8247.194875,8238.787948
2506.719,7271.399,2.521179,8247.646743,8239.239356
2506.846,7271.831,2.521189,8248.102198,8239.694347
2506.972,7272.256,2.521199,8248.55407,8240.145758
2507.098,7272.683,2.52121,8249.005943,8240.59717
2507.225,7273.106,2.52122,8249.461404,8241.052167
2507.351,7273.533,2.52123,8249.913281,8241.503583
2507.477,7273.959,2.52124,8250.365159,8241.955001
2507.604,7274.38,2.521251,8250.820626,8242.410004
2507.73,7274.796,2.521261,8251.272509,8242.861425
2507.856,7275.216,2.521271,8251.724393,8243.312849
2507.982,7275.637,2.521281,8252.176279,8243.764274
2508.109,7276.06,2.521291,8252.631753,8244.219284
2508.235,7276.483,2.521302,8253.083642,8244.670713
2508.361,7276.91,2.521312,8253.535534,8245.122144
2508.488,7277.335,2.521322,8253.991014,8245.577159
2508.614,7277.761,2.521333,8254.442909,8246.028594
2508.74,7278.186,2.521343,8254.894806,8246.48003
2508.866,7278.61,2.521353,8255.346705,8246.931468
2508.993,7279.037,2.521363,8255.802192,8247.386491
2509.119,7279.462,2.521374,8256.254094,8247.837933
2509.245,7279.891,2.521384,8256.705999,8248.289377
2509.372,7280.321,2.521394,8257.161491,8248.744405
2509.498,7280.751,2.521404,8257.613399,8249.195853
2509.624,7281.183,2.521414,8258.065309,8249.647302
2509.751,7281.615,2.521425,8258.520808,8250.102336
2509.877,7282.047,2.521435,8258.972721,8250.553789
2510.003,7282.476,2.521445,8259.424636,8251.005243
2510.13,7282.9,2.521455,8259.88014,8251.460283
2510.256,7283.318,2.521466,8260.332059,8251.911741
2510.382,7283.737,2.521476,8260.78398,8252.363201
2510.509,7284.156,2.521486,8261.239489,8252.818246
2510.635,7284.577,2.521496,8261.691414,8253.26971
2510.761,7285.004,2.521506,8262.14334,8253.721176
2510.887,7285.432,2.521517,8262.595268,8254.172643
2511.014,7285.855,2.521527,8263.050785,8254.627696
2511.14,7286.274,2.521537,8263.502717,8255.079167
2511.266,7286.693,2.521547,8263.95465,8255.53064
2511.393,7287.119,2.521557,8264.410173,8255.985697
2511.519,7287.537,2.521568,8264.86211,8256.437174
2511.645,7287.957,2.521578,8265.314049,8256.888653
2511.771,7288.375,2.521588,8265.76599,8257.340133
2511.898,7288.794,2.521598,8266.22152,8257.795198
2512.024,7289.215,2.521609,8266.673464,8258.246682
2512.15,7289.637,2.521619,8267.125411,8258.698168
2512.277,7290.061,2.521629,8267.580946,8259.153239
2512.403,7290.488,2.521639,8268.032896,8259.604728
2512.529,7290.917,2.521649,8268.484848,8260.056219
2512.656,7291.346,2.52166,8268.940389,8260.511296
2512.782,7291.777,2.52167,8269.392344,8260.962791
2512.908,7292.208,2.52168,8269.844302,8261.414287
2513.034,7292.638,2.52169,8270.296261,8261.865786
2513.161,7293.072,2.5217,8270.751809,8262.320869
2513.287,7293.505,2.521711,8271.203772,8262.772372
2513.413,7293.937,2.521721,8271.655737,8263.223876
2513.54,7294.366,2.521731,8272.11129,8263.678965
2513.666,7294.792,2.521741,8272.563259,8264.130473
2513.792,7295.219,2.521751,8273.015229,8264.581982
2513.919,7295.65,2.521762,8273.470788,8265.037077
2514.045,7296.083,2.521772,8273.922762,8265.48859
2514.171,7296.516,2.521782,8274.374738,8265.940105
2514.298,7296.946,2.521792,8274.830302,8266.395205
2514.424,7297.373,2.521802,8275.282282,8266.846724
2514.55,7297.798,2.521813,8275.734263,8267.298244
2514.677,7298.227,2.521823,8276.189833,8267.75335
2514.803,7298.656,2.521833,8276.641818,8268.204874
2514.929,7299.09,2.521843,8277.093805,8268.6564
2515.055,7299.522,2.521853,8277.545793,8269.107928
2515.182,7299.955,2.521864,8278.001371,8269.563041
2515.308,7300.388,2.521874,8278.453363,8270.014573
2515.434,7300.827,2.521884,8278.905357,8270.466106
2515.561,7301.274,2.521894,8279.36094,8270.921224
2515.687,7301.729,2.521905,8279.812938,8271.372761
2515.813,7302.181,2.521915,8280.264937,8271.8243
2515.939,7302.622,2.521925,8280.716939,8272.275841
2516.066,7303.054,2.521935,8281.172529,8272.730967
2516.192,7303.474,2.521945,8281.624534,8273.182511
2516.318,7303.878,2.521955,8282.076541,8273.634057
2516.445,7304.271,2.521966,8282.532137,8274.089189
2516.571,7304.658,2.521976,8282.984147,8274.540738
2516.697,7305.045,2.521986,8283.436159,8274.99229
2516.823,7305.438,2.521996,8283.888174,8275.443843
2516.95,7305.835,2.522007,8284.343777,8275.898982
2517.076,7306.229,2.522017,8284.795795,8276.350539
2517.202,7306.621,2.522027,8285.247814,8276.802098
2517.329,7307.01,2.522037,8285.703423,8277.257242
2517.455,7307.397,2.522048,8286.155447,8277.708805
2517.581,7307.783,2.522058,8286.607472,8278.16037
2517.708,7308.171,2.522068,8287.063086,8278.61552
2517.834,7308.56,2.522078,8287.515115,8279.067088
2517.96,7308.948,2.522088,8287.967146,8279.518657
2518.087,7309.336,2.522098,8288.422766,8279.973813
2518.213,7309.724,2.522109,8288.8748,8280.425386
2518.339,7310.113,2.522119,8289.326836,8280.876962
2518.466,7310.502,2.522129,8289.782462,8281.332123
2518.592,7310.891,2.522139,8290.234501,8281.783702
2518.718,7311.277,2.522149,8290.686543,8282.235282
2518.844,7311.658,2.52216,8291.138586,8282.686865
2518.971,7312.034,2.52217,8291.594219,8283.142033
2519.097,7312.412,2.52218,8292.046266,8283.59362
2519.223,7312.793,2.52219,8292.498315,8284.045208
2519.35,7313.178,2.5222,8292.953953,8284.500381
2519.476,7313.563,2.522211,8293.406006,8284.951973
2519.602,7313.953,2.522221,8293.85806,8285.403567
2519.729,7314.343,2.522231,8294.313704,8285.858746
2519.855,7314.732,2.522241,8294.765762,8286.310343
2519.981,7315.122,2.522251,8295.217822,8286.761942
2520.107,7315.511,2.522261,8295.669884,8287.213543
2520.234,7315.9,2.522272,8296.125535,8287.66873
2520.36,7316.29,2.522282,8296.5776,8288.120335
2520.486,7316.679,2.522292,8297.029667,8288.571941
2520.613,7317.07,2.522302,8297.485324,8289.027133
2520.739,7317.465,2.522312,8297.937395,8289.478743
2520.865,7317.861,2.522323,8298.389467,8289.930355
2520.991,7318.258,2.522333,8298.841542,8290.381968
2521.118,7318.654,2.522343,8299.297206,8290.837168
2521.244,7319.045,2.522353,8299.749284,8291.288785
2521.37,7319.438,2.522363,8300.201364,8291.740404
2521.497,7319.833,2.522373,8300.657034,8292.195609
2521.623,7320.225,2.522384,8301.109117,8292.647232
2521.749,7320.617,2.522394,8301.561203,8293.098857
2521.876,7321.009,2.522404,8302.016878,8293.554067
2522.002,7321.402,2.522414,8302.468967,8294.005696
2522.128,7321.793,2.522424,8302.921057,8294.457326
2522.255,7322.184,2.522435,8303.376738,8294.912542
2522.381,7322.571,2.522445,8303.828833,8295.364175
2522.507,7322.959,2.522455,8304.280929,8295.815811
2522.634,7323.347,2.522465,8304.736615,8296.271033
2522.76,7323.731,2.522475,8305.188715,8296.722672
2522.886,7324.116,2.522485,8305.640817,8297.174313
2523.012,7324.506,2.522496,8306.092921,8297.625955
2523.139,7324.903,2.522506,8306.548614,8298.081184
2523.265,7325.301,2.522516,8307.000722,8298.532831
2523.391,7325.688,2.522526,8307.452831,8298.984479
2523.518,7326.07,2.522537,8307.90853,8299.439714
2523.644,7326.449,2.522547,8308.360643,8299.891366
2523.77,7326.834,2.522557,8308.812757,8300.343019
2523.896,7327.235,2.522567,8309.264874,8300.794675
2524.023,7327.637,2.522577,8309.72058,8301.249917
2524.149,7328.038,2.522587,8310.1727,8301.701576
2524.275,7328.426,2.522598,8310.624822,8302.153237
2524.402,7328.817,2.522608,8311.080534,8302.608485
2524.528,7329.21,2.522618,8311.53266,8303.060149
2524.654,7329.595,2.522628,8311.984787,8303.511816
2524.781,7329.975,2.522638,8312.440504,8303.967069
2524.907,7330.359,2.522648,8312.892635,8304.418739
2525.033,7330.747,2.522659,8313.344768,8304.870411
2525.159,7331.13,2.522669,8313.796903,8305.322084
2525.286,7331.513,2.522679,8314.252628,8305.777345
2525.412,7331.894,2.522689,8314.704766,8306.229022
2525.538,7332.275,2.522699,8315.156906,8306.680701
2525.665,7332.661,2.522709,8315.612636,8307.135967
2525.791,7333.053,2.52272,8316.06478,8307.58765
2525.917,7333.446,2.52273,8316.516926,8308.039335
2526.044,7333.847,2.52274,8316.972662,8308.494606
2526.17,7334.25,2.52275,8317.424811,8308.946294
2526.296,7334.66,2.52276,8317.876962,8309.397984
2526.423,7335.072,2.52277,8318.332703,8309.853261
2526.549,7335.488,2.522781,8318.784858,8310.304955
2526.675,7335.911,2.522791,8319.237014,8310.756651
2526.802,7336.349,2.522801,8319.692761,8311.211933
2526.928,7336.792,2.522811,8320.144922,8311.663632
2527.054,7337.237,2.522821,8320.597083,8312.115333
2527.18,7337.679,2.522831,8321.049247,8312.567036
2527.307,7338.116,2.522842,8321.505001,8313.022326
2527.433,7338.549,2.522852,8321.957169,8313.474032
